context,response,dialog_key,annot_relevant_mean
"哇山西的
B:可以交往了！爆灯！",啊哈哈哈哈仙女姐姐可是我才大四,human|zh/LCCC/LCCC-turn_eval.json,3.0
"哇山西的
B:可以交往了！爆灯！
A:啊哈哈哈哈仙女姐姐可是我才大四",我刚毕业的,human|zh/LCCC/LCCC-turn_eval.json,3.0
又是一年毕业季,好桑感,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"又是一年毕业季
B:好桑感",毕业早晚的事儿啦，有时间常回来看看咯。,human|zh/LCCC/LCCC-turn_eval.json,5.0
"又是一年毕业季
B:好桑感
A:毕业早晚的事儿啦，有时间常回来看看咯。",必须的哈，还要回来拍婚纱照嘞,human|zh/LCCC/LCCC-turn_eval.json,3.0
可爱的意思啦~,你在广州干嘛？,human|zh/LCCC/LCCC-turn_eval.json,1.0
"可爱的意思啦~
B:你在广州干嘛？",上班。现在在试工。,human|zh/LCCC/LCCC-turn_eval.json,5.0
"可爱的意思啦~
B:你在广州干嘛？
A:上班。现在在试工。",在哪里？,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
支持封杀无良艺人！,你...以前ID是啥....我对你没啥印象...,human|zh/LCCC/LCCC-turn_eval.json,1.0
"支持封杀无良艺人！
B:你...以前ID是啥....我对你没啥印象...",Super金刚熊猫，追求源于热爱1204，哈哈,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"支持封杀无良艺人！
B:你...以前ID是啥....我对你没啥印象...
A:Super金刚熊猫，追求源于热爱1204，哈哈",第二个熟悉我去改备注,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
你想干嘛？蠢蠢欲动,我想出去晒太阳。。。介个好的天气应该去西湖边踩自行车啊啊啊,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"你想干嘛？蠢蠢欲动
B:我想出去晒太阳。。。介个好的天气应该去西湖边踩自行车啊啊啊",多诱惑啊~,human|zh/LCCC/LCCC-turn_eval.json,5.0
"你想干嘛？蠢蠢欲动
B:我想出去晒太阳。。。介个好的天气应该去西湖边踩自行车啊啊啊
A:多诱惑啊~",四啊四啊~~呜呜我要去西湖边晒太阳~~,human|zh/LCCC/LCCC-turn_eval.json,5.0
"你想干嘛？蠢蠢欲动
B:我想出去晒太阳。。。介个好的天气应该去西湖边踩自行车啊啊啊
A:多诱惑啊~
B:四啊四啊~~呜呜我要去西湖边晒太阳~~",你乖乖的好好上班吧～嗯哼,human|zh/LCCC/LCCC-turn_eval.json,3.0
"你想干嘛？蠢蠢欲动
B:我想出去晒太阳。。。介个好的天气应该去西湖边踩自行车啊啊啊
A:多诱惑啊~
B:四啊四啊~~呜呜我要去西湖边晒太阳~~
A:你乖乖的好好上班吧～嗯哼",讨厌你！！,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
我这几天都在听和吹这首,我也在循环,human|zh/LCCC/LCCC-turn_eval.json,5.0
"我这几天都在听和吹这首
B:我也在循环",快看咱杨千嬅,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"我这几天都在听和吹这首
B:我也在循环
A:快看咱杨千嬅",什么东西，我没懂,human|zh/LCCC/LCCC-turn_eval.json,3.0
要选吗？！,必修必修。。,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"要选吗？！
B:必修必修。。",那不是还要有选修课吗？,human|zh/LCCC/LCCC-turn_eval.json,3.0
"要选吗？！
B:必修必修。。
A:那不是还要有选修课吗？",看18个学分修够了没。。,human|zh/LCCC/LCCC-turn_eval.json,5.0
好哒,起得挺早嘛,human|zh/LCCC/LCCC-turn_eval.json,1.0
"好哒
B:起得挺早嘛",拍婚礼小哥哥,human|zh/LCCC/LCCC-turn_eval.json,3.0
"好哒
B:起得挺早嘛
A:拍婚礼小哥哥",大师大师哈哈哈，幸苦啦,human|zh/LCCC/LCCC-turn_eval.json,3.0
一惹情况?,小病不见好转啊....,human|zh/LCCC/LCCC-turn_eval.json,1.0
"一惹情况?
B:小病不见好转啊....",什么病?吃药没?去看医生阿.都开学咯,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"一惹情况?
B:小病不见好转啊....
A:什么病?吃药没?去看医生阿.都开学咯",我知道，每次开学都这样我也不想,human|zh/LCCC/LCCC-turn_eval.json,5.0
不是吧？这么快考完？,嗯，可惜有排未放假呢。课程设计，实习。。。,human|zh/LCCC/LCCC-turn_eval.json,3.0
"不是吧？这么快考完？
B:嗯，可惜有排未放假呢。课程设计，实习。。。",我都有排,human|zh/LCCC/LCCC-turn_eval.json,5.0
"不是吧？这么快考完？
B:嗯，可惜有排未放假呢。课程设计，实习。。。
A:我都有排",你几时考试呢？,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"不是吧？这么快考完？
B:嗯，可惜有排未放假呢。课程设计，实习。。。
A:我都有排
B:你几时考试呢？",大考的考试时间还没有出……只是考了小科的，不过1月26号才放假,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"不是吧？这么快考完？
B:嗯，可惜有排未放假呢。课程设计，实习。。。
A:我都有排
B:你几时考试呢？
A:大考的考试时间还没有出……只是考了小科的，不过1月26号才放假",都够迟的了。。。,human|zh/LCCC/LCCC-turn_eval.json,5.0
我腿上也是这样,你也摔了？,human|zh/LCCC/LCCC-turn_eval.json,3.0
"我腿上也是这样
B:你也摔了？",不是摔了，被电动车撞了,human|zh/LCCC/LCCC-turn_eval.json,5.0
"我腿上也是这样
B:你也摔了？
A:不是摔了，被电动车撞了",。。现在咋样了？你在洛阳还是？,human|zh/LCCC/LCCC-turn_eval.json,3.0
哭起来真可爱可惜没俺可爱,俺！！你居然说俺,human|zh/LCCC/LCCC-turn_eval.json,5.0
"哭起来真可爱可惜没俺可爱
B:俺！！你居然说俺",我！！！我打错了！！,human|zh/LCCC/LCCC-turn_eval.json,5.0
"哭起来真可爱可惜没俺可爱
B:俺！！你居然说俺
A:我！！！我打错了！！",你就是说自己比较可爱啦！！,human|zh/LCCC/LCCC-turn_eval.json,5.0
"哭起来真可爱可惜没俺可爱
B:俺！！你居然说俺
A:我！！！我打错了！！
B:你就是说自己比较可爱啦！！",你说的我可没说,human|zh/LCCC/LCCC-turn_eval.json,5.0
周黑鸭？,我晕。这像？,human|zh/LCCC/LCCC-turn_eval.json,3.0
"周黑鸭？
B:我晕。这像？",就是。。。,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"周黑鸭？
B:我晕。这像？
A:就是。。。",摆脱。看清楚,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
去平顶山了？,现在返校了，回郑州了,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"去平顶山了？
B:现在返校了，回郑州了",这就开学了？,human|zh/LCCC/LCCC-turn_eval.json,5.0
"去平顶山了？
B:现在返校了，回郑州了
A:这就开学了？",后天正式开学，我还算去学校晚的了呢,human|zh/LCCC/LCCC-turn_eval.json,5.0
"去平顶山了？
B:现在返校了，回郑州了
A:这就开学了？
B:后天正式开学，我还算去学校晚的了呢",我不会告诉你我们妇女节开学。。。。,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"去平顶山了？
B:现在返校了，回郑州了
A:这就开学了？
B:后天正式开学，我还算去学校晚的了呢
A:我不会告诉你我们妇女节开学。。。。",知足吧，在家过十五呢你们。,human|zh/LCCC/LCCC-turn_eval.json,5.0
文件恢复没有？,恢。复。什。么。文。件。啊。,human|zh/LCCC/LCCC-turn_eval.json,5.0
"文件恢复没有？
B:恢。复。什。么。文。件。啊。",再打开word有可能会问你的文件恢复。,human|zh/LCCC/LCCC-turn_eval.json,5.0
"文件恢复没有？
B:恢。复。什。么。文。件。啊。
A:再打开word有可能会问你的文件恢复。",没有,human|zh/LCCC/LCCC-turn_eval.json,5.0
"文件恢复没有？
B:恢。复。什。么。文。件。啊。
A:再打开word有可能会问你的文件恢复。
B:没有",要不你上百度查下，怎么找自动保存的文件，说不定有的,human|zh/LCCC/LCCC-turn_eval.json,5.0
"文件恢复没有？
B:恢。复。什。么。文。件。啊。
A:再打开word有可能会问你的文件恢复。
B:没有
A:要不你上百度查下，怎么找自动保存的文件，说不定有的",心好累我不管了我要洗澡睡觉,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
怎么这么沧老了？,都20岁的人了，能不老吗？,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"怎么这么沧老了？
B:都20岁的人了，能不老吗？",不是在诉说你的年龄，而是告诫我的岁数！,human|zh/LCCC/LCCC-turn_eval.json,3.0
"怎么这么沧老了？
B:都20岁的人了，能不老吗？
A:不是在诉说你的年龄，而是告诫我的岁数！",我爸送我的一句话都20岁的人了，应该有所作为了同样送给你！共勉,human|zh/LCCC/LCCC-turn_eval.json,3.0
"怎么这么沧老了？
B:都20岁的人了，能不老吗？
A:不是在诉说你的年龄，而是告诫我的岁数！
B:我爸送我的一句话都20岁的人了，应该有所作为了同样送给你！共勉",所以，我对自己说，20岁到30岁，不应该只有情和爱。,human|zh/LCCC/LCCC-turn_eval.json,3.0
"怎么这么沧老了？
B:都20岁的人了，能不老吗？
A:不是在诉说你的年龄，而是告诫我的岁数！
B:我爸送我的一句话都20岁的人了，应该有所作为了同样送给你！共勉
A:所以，我对自己说，20岁到30岁，不应该只有情和爱。",不你错了，你只能说爱情，不能没有情和爱亲情和友爱你不正拥有吗？,human|zh/LCCC/LCCC-turn_eval.json,5.0
没懂什么意思,哪不懂,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"没懂什么意思
B:哪不懂",为什么是89,human|zh/LCCC/LCCC-turn_eval.json,3.0
"没懂什么意思
B:哪不懂
A:为什么是89",因为女主和男主最开始在一起的时候以为男主对自己的喜欢只有89，,human|zh/LCCC/LCCC-turn_eval.json,5.0
你又中毒啦……,没。只是听听歌而已。不针对人。,human|zh/LCCC/LCCC-turn_eval.json,3.0
"你又中毒啦……
B:没。只是听听歌而已。不针对人。",你敢说不喜欢他人吗？,human|zh/LCCC/LCCC-turn_eval.json,3.0
"你又中毒啦……
B:没。只是听听歌而已。不针对人。
A:你敢说不喜欢他人吗？",一般般。,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"你又中毒啦……
B:没。只是听听歌而已。不针对人。
A:你敢说不喜欢他人吗？
B:一般般。",你装什么装啊……一般般……屁啊……,human|zh/LCCC/LCCC-turn_eval.json,5.0
哈哈,真舍不得~~,human|zh/LCCC/LCCC-turn_eval.json,1.0
"哈哈
B:真舍不得~~",我有时候接到问卷调查的电话，客服声音好听的我就回答,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"哈哈
B:真舍不得~~
A:我有时候接到问卷调查的电话，客服声音好听的我就回答",都一样啊…我差点儿就顺嘴跟他要电话号了,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
会不会测的时候方法不对？,不是，从小都这样。,human|zh/LCCC/LCCC-turn_eval.json,5.0
"会不会测的时候方法不对？
B:不是，从小都这样。",哦！这是为什么呢？,human|zh/LCCC/LCCC-turn_eval.json,5.0
"会不会测的时候方法不对？
B:不是，从小都这样。
A:哦！这是为什么呢？",不清楚，我身体挺好的呀！谁知道怎么回事，你平时喜欢运动吗？,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"会不会测的时候方法不对？
B:不是，从小都这样。
A:哦！这是为什么呢？
B:不清楚，我身体挺好的呀！谁知道怎么回事，你平时喜欢运动吗？",喜欢呀,human|zh/LCCC/LCCC-turn_eval.json,3.0
好淑女装啊,我有不淑女吗？,human|zh/LCCC/LCCC-turn_eval.json,5.0
"好淑女装啊
B:我有不淑女吗？",额好早啊，不过你一直很淑女的啊,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"好淑女装啊
B:我有不淑女吗？
A:额好早啊，不过你一直很淑女的啊",乖了,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
越来越丑了,所以就不约了吗,human|zh/LCCC/LCCC-turn_eval.json,1.0
"越来越丑了
B:所以就不约了吗",我一直很真诚的想请你吃麻辣烫，但是你都比较架子大,human|zh/LCCC/LCCC-turn_eval.json,2.6666666666666665
"越来越丑了
B:所以就不约了吗
A:我一直很真诚的想请你吃麻辣烫，但是你都比较架子大",要约就两哈,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
你们挺相配的,你说什么,human|zh/LCCC/LCCC-turn_eval.json,3.3333333333333335
"你们挺相配的
B:你说什么",我说心里话,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"你们挺相配的
B:你说什么
A:我说心里话",你还有什么心里话,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
要不我过来送点东西你吃吃。哈哈。,哈哈，假公济私一下，？不用啦，谢谢亲，,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"要不我过来送点东西你吃吃。哈哈。
B:哈哈，假公济私一下，？不用啦，谢谢亲，",呵呵。等你们可以迎接我的时候把。哈哈。,human|zh/LCCC/LCCC-turn_eval.json,3.0
"要不我过来送点东西你吃吃。哈哈。
B:哈哈，假公济私一下，？不用啦，谢谢亲，
A:呵呵。等你们可以迎接我的时候把。哈哈。",好的，亲~,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
刘胡轶。。对啦么？,对啦,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"刘胡轶。。对啦么？
B:对啦",好喜欢你的那首歌的，绝对会火，甜甜的，对啦，为啥要画二锅头，画的挺像的,human|zh/LCCC/LCCC-turn_eval.json,3.0
"刘胡轶。。对啦么？
B:对啦
A:好喜欢你的那首歌的，绝对会火，甜甜的，对啦，为啥要画二锅头，画的挺像的",这是我们之间的一个，，，梗,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"刘胡轶。。对啦么？
B:对啦
A:好喜欢你的那首歌的，绝对会火，甜甜的，对啦，为啥要画二锅头，画的挺像的
B:这是我们之间的一个，，，梗",你以前学过画画？,human|zh/LCCC/LCCC-turn_eval.json,3.3333333333333335
"刘胡轶。。对啦么？
B:对啦
A:好喜欢你的那首歌的，绝对会火，甜甜的，对啦，为啥要画二锅头，画的挺像的
B:这是我们之间的一个，，，梗
A:你以前学过画画？",没有，，但是从小就喜欢画啦,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"刘胡轶。。对啦么？
B:对啦
A:好喜欢你的那首歌的，绝对会火，甜甜的，对啦，为啥要画二锅头，画的挺像的
B:这是我们之间的一个，，，梗
A:你以前学过画画？
B:没有，，但是从小就喜欢画啦",噢，那是才女啊，我是学画画的，，对啦，你的那期什么时候播,human|zh/LCCC/LCCC-turn_eval.json,3.0
"刘胡轶。。对啦么？
B:对啦
A:好喜欢你的那首歌的，绝对会火，甜甜的，对啦，为啥要画二锅头，画的挺像的
B:这是我们之间的一个，，，梗
A:你以前学过画画？
B:没有，，但是从小就喜欢画啦
A:噢，那是才女啊，我是学画画的，，对啦，你的那期什么时候播",这星期啦,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
我没有一个,你找社长要吧！他那多！,human|zh/LCCC/LCCC-turn_eval.json,3.0
"我没有一个
B:你找社长要吧！他那多！",坏人,human|zh/LCCC/LCCC-turn_eval.json,3.0
"我没有一个
B:你找社长要吧！他那多！
A:坏人",是社长坏吧……我是好人……,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
吃啊,北京的宵夜没武汉好吃,human|zh/LCCC/LCCC-turn_eval.json,3.0
"吃啊
B:北京的宵夜没武汉好吃",我觉得北方东西都一般,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"吃啊
B:北京的宵夜没武汉好吃
A:我觉得北方东西都一般",难吃,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"吃啊
B:北京的宵夜没武汉好吃
A:我觉得北方东西都一般
B:难吃",哈自己做,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
低调内敛,你们都太低调了吧！我现在才知道这事,human|zh/LCCC/LCCC-turn_eval.json,4.0
"低调内敛
B:你们都太低调了吧！我现在才知道这事",你可要跟上步伐啊,human|zh/LCCC/LCCC-turn_eval.json,5.0
"低调内敛
B:你们都太低调了吧！我现在才知道这事
A:你可要跟上步伐啊",算了步伐跟不上。但音乐能跟上枫爷,human|zh/LCCC/LCCC-turn_eval.json,3.0
"低调内敛
B:你们都太低调了吧！我现在才知道这事
A:你可要跟上步伐啊
B:算了步伐跟不上。但音乐能跟上枫爷",音乐跟上就行,human|zh/LCCC/LCCC-turn_eval.json,5.0
"低调内敛
B:你们都太低调了吧！我现在才知道这事
A:你可要跟上步伐啊
B:算了步伐跟不上。但音乐能跟上枫爷
A:音乐跟上就行",最爱听歌,human|zh/LCCC/LCCC-turn_eval.json,4.0
有人知道，而且最后还是护士拉了一把产妇，然而只把衣服拉了回来,这就对了。既然有人知道还拉了一把，说明知道有人跳楼，具体地点。但是监控时间显示从跳楼到有人到现场，相差那么久？,human|zh/LCCC/LCCC-turn_eval.json,5.0
"有人知道，而且最后还是护士拉了一把产妇，然而只把衣服拉了回来
B:这就对了。既然有人知道还拉了一把，说明知道有人跳楼，具体地点。但是监控时间显示从跳楼到有人到现场，相差那么久？",应该感到好奇的是，第二次下跪到跳楼有两个小时，且产妇已经去生产，是什么缘故，她“突然”走到楼顶跳了下去。,human|zh/LCCC/LCCC-turn_eval.json,5.0
"有人知道，而且最后还是护士拉了一把产妇，然而只把衣服拉了回来
B:这就对了。既然有人知道还拉了一把，说明知道有人跳楼，具体地点。但是监控时间显示从跳楼到有人到现场，相差那么久？
A:应该感到好奇的是，第二次下跪到跳楼有两个小时，且产妇已经去生产，是什么缘故，她“突然”走到楼顶跳了下去。",最好奇的是，那个跳楼出去的窗户高113厘米，宽70厘米，产妇161厘米，家属做测试，很难或者说不可能爬上去跳楼，我自己测试一个男人175厘米想爬上去还真没那么容易，而且现场没有任何东西垫脚，距离最近的东西只有产妇一双摆整齐的拖鞋。,human|zh/LCCC/LCCC-turn_eval.json,5.0
好老气的高跟鞋额～弱爆勒…,你懂p！你知道啥叫经典款！,human|zh/LCCC/LCCC-turn_eval.json,5.0
"好老气的高跟鞋额～弱爆勒…
B:你懂p！你知道啥叫经典款！",木有感觉～！,human|zh/LCCC/LCCC-turn_eval.json,5.0
"好老气的高跟鞋额～弱爆勒…
B:你懂p！你知道啥叫经典款！
A:木有感觉～！",要你有毛感觉,human|zh/LCCC/LCCC-turn_eval.json,5.0
"好老气的高跟鞋额～弱爆勒…
B:你懂p！你知道啥叫经典款！
A:木有感觉～！
B:要你有毛感觉",好咯～凶我！…你就凶我勒…不和你好了,human|zh/LCCC/LCCC-turn_eval.json,5.0
嗯哪呗各种缩印各种抄,抄……真牛。。,human|zh/LCCC/LCCC-turn_eval.json,5.0
"嗯哪呗各种缩印各种抄
B:抄……真牛。。",哈哈不抄就得挂啊,human|zh/LCCC/LCCC-turn_eval.json,5.0
"嗯哪呗各种缩印各种抄
B:抄……真牛。。
A:哈哈不抄就得挂啊",。。好吧。。我只有默默复习去了==,human|zh/LCCC/LCCC-turn_eval.json,3.0
"嗯哪呗各种缩印各种抄
B:抄……真牛。。
A:哈哈不抄就得挂啊
B:。。好吧。。我只有默默复习去了==",哈哈我是想就是学不进去啊,human|zh/LCCC/LCCC-turn_eval.json,5.0
来电影院看11点半的，却不小心买成了一点四十的，是的，一个人，干等两个半小时，女神，我是真爱啊！,感觉如何？好看不,human|zh/LCCC/LCCC-turn_eval.json,5.0
"来电影院看11点半的，却不小心买成了一点四十的，是的，一个人，干等两个半小时，女神，我是真爱啊！
B:感觉如何？好看不",女神拿枪姿势超级帅~很不错~,human|zh/LCCC/LCCC-turn_eval.json,5.0
"来电影院看11点半的，却不小心买成了一点四十的，是的，一个人，干等两个半小时，女神，我是真爱啊！
B:感觉如何？好看不
A:女神拿枪姿势超级帅~很不错~",哦，那我去看杀破狼,human|zh/LCCC/LCCC-turn_eval.json,3.0
腐~,你又晓得了,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"腐~
B:你又晓得了",我都晓得了,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"腐~
B:你又晓得了
A:我都晓得了",这不叫腐吧，我以后小孩喜欢男的女的我都能接受,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"腐~
B:你又晓得了
A:我都晓得了
B:这不叫腐吧，我以后小孩喜欢男的女的我都能接受",。。。完全无法接受同性别,human|zh/LCCC/LCCC-turn_eval.json,5.0
"腐~
B:你又晓得了
A:我都晓得了
B:这不叫腐吧，我以后小孩喜欢男的女的我都能接受
A:。。。完全无法接受同性别",我觉得上帝又没在人身上贴一个说明书非要怎么用，爱了就爱了,human|zh/LCCC/LCCC-turn_eval.json,5.0
没事没事,在干嘛呀盘,human|zh/LCCC/LCCC-turn_eval.json,1.6666666666666667
"没事没事
B:在干嘛呀盘",好无聊哦,human|zh/LCCC/LCCC-turn_eval.json,2.3333333333333335
"没事没事
B:在干嘛呀盘
A:好无聊哦",你快睡觉！我也睡了！,human|zh/LCCC/LCCC-turn_eval.json,2.0
不是酱油么？？,葡萄酒。。。。。。,human|zh/LCCC/LCCC-turn_eval.json,3.3333333333333335
"不是酱油么？？
B:葡萄酒。。。。。。",完全没看出来.....,human|zh/LCCC/LCCC-turn_eval.json,5.0
"不是酱油么？？
B:葡萄酒。。。。。。
A:完全没看出来.....",没错。。。我就说怎么卖葡萄酒的架子上会有支酱油囧,human|zh/LCCC/LCCC-turn_eval.json,5.0
"不是酱油么？？
B:葡萄酒。。。。。。
A:完全没看出来.....
B:没错。。。我就说怎么卖葡萄酒的架子上会有支酱油囧",哈哈哈哈卖得出去么~,human|zh/LCCC/LCCC-turn_eval.json,3.6666666666666665
"不是酱油么？？
B:葡萄酒。。。。。。
A:完全没看出来.....
B:没错。。。我就说怎么卖葡萄酒的架子上会有支酱油囧
A:哈哈哈哈卖得出去么~",好问题。。。反正我没买,human|zh/LCCC/LCCC-turn_eval.json,5.0
"不是酱油么？？
B:葡萄酒。。。。。。
A:完全没看出来.....
B:没错。。。我就说怎么卖葡萄酒的架子上会有支酱油囧
A:哈哈哈哈卖得出去么~
B:好问题。。。反正我没买",可能想出奇制胜~,human|zh/LCCC/LCCC-turn_eval.json,5.0
我觉得高音比低音好听,佟丽娅唱歌。。我。。不做评价-。-,human|zh/LCCC/LCCC-turn_eval.json,3.0
"我觉得高音比低音好听
B:佟丽娅唱歌。。我。。不做评价-。-",我还没弄明白这个哥干嘛用,human|zh/LCCC/LCCC-turn_eval.json,1.0
"我觉得高音比低音好听
B:佟丽娅唱歌。。我。。不做评价-。-
A:我还没弄明白这个哥干嘛用",就唱给自己男人阿。。总不能以后商演用。。！？！！？不能。。嗯。。不能。。,human|zh/LCCC/LCCC-turn_eval.json,2.6666666666666665
幽游白书！！！,看第四遍啦，藏马是我初恋哈哈哈哈哈,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"幽游白书！！！
B:看第四遍啦，藏马是我初恋哈哈哈哈哈",我还是喜欢飞影,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"幽游白书！！！
B:看第四遍啦，藏马是我初恋哈哈哈哈哈
A:我还是喜欢飞影",一般男生都喜欢飞影，女生喜欢藏马，我喜欢智商高呢~,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"我怎么觉得这张像你啊,小欣欣.",和我小时候很像的说。。,human|zh/LCCC/LCCC-turn_eval.json,5.0
"我怎么觉得这张像你啊,小欣欣.
B:和我小时候很像的说。。","也很像现在的你,哈哈.",human|zh/LCCC/LCCC-turn_eval.json,5.0
"我怎么觉得这张像你啊,小欣欣.
B:和我小时候很像的说。。
A:也很像现在的你,哈哈.",哎，老实说还是老孙的五官好看点。,human|zh/LCCC/LCCC-turn_eval.json,3.0
突然伤感许多了呀。思诗姐,是呢，一直都很无奈。想去深圳和你玩了,human|zh/LCCC/LCCC-turn_eval.json,3.3333333333333335
"突然伤感许多了呀。思诗姐
B:是呢，一直都很无奈。想去深圳和你玩了",想来就来吧。等你,human|zh/LCCC/LCCC-turn_eval.json,5.0
"突然伤感许多了呀。思诗姐
B:是呢，一直都很无奈。想去深圳和你玩了
A:想来就来吧。等你",你什么时候回来,human|zh/LCCC/LCCC-turn_eval.json,3.0
"突然伤感许多了呀。思诗姐
B:是呢，一直都很无奈。想去深圳和你玩了
A:想来就来吧。等你
B:你什么时候回来",下个月7/8号,human|zh/LCCC/LCCC-turn_eval.json,5.0
哦，，为了我男神，有时间看看吧~,我只想说你到底有好多个男神。。。,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
"哦，，为了我男神，有时间看看吧~
B:我只想说你到底有好多个男神。。。",一个啊，，尼坤是我理想型，GD那些是爱豆…,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"哦，，为了我男神，有时间看看吧~
B:我只想说你到底有好多个男神。。。
A:一个啊，，尼坤是我理想型，GD那些是爱豆…",。。。。。。突然觉得你娃娃还有点博爱勒。。。,human|zh/LCCC/LCCC-turn_eval.json,4.0
"哦，，为了我男神，有时间看看吧~
B:我只想说你到底有好多个男神。。。
A:一个啊，，尼坤是我理想型，GD那些是爱豆…
B:。。。。。。突然觉得你娃娃还有点博爱勒。。。",就是啊～～只要你觉得我不花心就行…,human|zh/LCCC/LCCC-turn_eval.json,5.0
"哦，，为了我男神，有时间看看吧~
B:我只想说你到底有好多个男神。。。
A:一个啊，，尼坤是我理想型，GD那些是爱豆…
B:。。。。。。突然觉得你娃娃还有点博爱勒。。。
A:就是啊～～只要你觉得我不花心就行…",突然觉得我清心寡欲了啦，哈哈哈,human|zh/LCCC/LCCC-turn_eval.json,5.0
"哦，，为了我男神，有时间看看吧~
B:我只想说你到底有好多个男神。。。
A:一个啊，，尼坤是我理想型，GD那些是爱豆…
B:。。。。。。突然觉得你娃娃还有点博爱勒。。。
A:就是啊～～只要你觉得我不花心就行…
B:突然觉得我清心寡欲了啦，哈哈哈",现在，，说一下你的排行榜吧~,human|zh/LCCC/LCCC-turn_eval.json,3.0
"哦，，为了我男神，有时间看看吧~
B:我只想说你到底有好多个男神。。。
A:一个啊，，尼坤是我理想型，GD那些是爱豆…
B:。。。。。。突然觉得你娃娃还有点博爱勒。。。
A:就是啊～～只要你觉得我不花心就行…
B:突然觉得我清心寡欲了啦，哈哈哈
A:现在，，说一下你的排行榜吧~",你是说动漫还是真人,human|zh/LCCC/LCCC-turn_eval.json,4.666666666666667
这是硬座票？,是的老哥你买出经验了？,human|zh/LCCC/LCCC-turn_eval.json,5.0
"这是硬座票？
B:是的老哥你买出经验了？",我买的二等座+卧铺0-0,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"这是硬座票？
B:是的老哥你买出经验了？
A:我买的二等座+卧铺0-0",这是啥情况中途补卧铺？,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"这是硬座票？
B:是的老哥你买出经验了？
A:我买的二等座+卧铺0-0
B:这是啥情况中途补卧铺？",要转车,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
"这是硬座票？
B:是的老哥你买出经验了？
A:我买的二等座+卧铺0-0
B:这是啥情况中途补卧铺？
A:要转车",南边春运大军原来也有你一份了,human|zh/LCCC/LCCC-turn_eval.json,3.0
哈哈哈我被自己蠢哭了原谅我,不原谅呢,human|zh/LCCC/LCCC-turn_eval.json,5.0
"哈哈哈我被自己蠢哭了原谅我
B:不原谅呢",我会蠢到内疚的,human|zh/LCCC/LCCC-turn_eval.json,5.0
"哈哈哈我被自己蠢哭了原谅我
B:不原谅呢
A:我会蠢到内疚的",别这样你这么蠢我都不知道,human|zh/LCCC/LCCC-turn_eval.json,4.333333333333333
天晴隔离？,那间执笠了，只有四斤牛肉一碗粥那间～德记,human|zh/LCCC/LCCC-turn_eval.json,1.0
